target_temp
13.14961462020874
13.094339275360108
12.989395236968994
12.901927100287544
12.879110336303713
12.897268676757813
12.94880657196045
13.01200400458442
13.064698696136476
13.11970739364624
13.161097145080566
13.180827988518608
13.188868618011474
13.180590629577637
13.18940258026123
13.163619147406685
13.14881353378296
13.123178386688233
13.088998508453368
13.05888303120931
13.03158655166626
13.00381498336792
12.978180313110352
12.945245530870226
12.924773597717286
12.902342224121094
12.881780624389648
12.876707077026367
12.839856433868407
12.791790676116944
12.742003864712183
12.690051078796388
12.621423625946044
12.564278602600098
12.533036041259766
12.496719360351562
12.49298086166382
12.458355267842611
12.428359031677246
12.39871826171875
12.37708864212036
12.349762280782064
12.331692886352538
12.29270610809326
12.256389617919922
12.223960134718151
12.21446533203125
12.200846672058104
12.180285453796388
12.161652247111002
12.165064430236816
12.154382801055908
12.135423755645752
12.101125611199272
12.061990070343018
11.997902107238769
11.95037031173706
11.922806845770944
11.91111640930176
11.879339122772215
11.853704071044922
11.829047626919216
11.799229431152344
11.781605052948
11.792553234100344
11.783949216206867
11.782673168182374
11.77626438140869
11.780002784729003
11.783355712890623
11.801899719238282
11.832074165344238
11.89002056121826
11.93823496500651
11.951438236236571
11.974136543273923
12.009117603302002
12.052168740166556
12.092164993286133
12.175478744506837
12.364003944396972
12.570509486728245
12.76375207901001
12.877775192260742
12.92210350036621
12.954146915011936
13.032921695709229
13.121843338012695
13.173647785186768
13.16213575998942
13.187800407409668
13.387006855010986
13.472991561889648
13.47337712181939
13.526131057739258
13.742694854736328
13.846837711334228
13.836838510301378
13.74002456665039
13.698100280761718
13.683146572113037
13.565058496263292
13.53761339187622
13.58274211883545
13.604817072550455
13.607576084136962
13.593690395355225
13.529602527618408
13.60570674472385
13.745365142822266
13.648699378967285
13.785420036315918
14.038596789042154
14.181429862976074
14.07434959411621
14.029755020141602
14.226706610785593
14.39932851791382
14.389181423187257
14.280232048034668
14.346277978685167
14.224689102172851
14.14351110458374
14.014534282684329
13.76473977830675
13.481803607940671
13.252422428131103
13.0494779586792
12.84792709350586
12.67616539001465
12.530365467071531
12.397383117675782
12.295762168036568
12.201914978027345
12.105516147613525
12.026207447052002
11.97383944193522
11.894293117523194
11.81445016860962
11.738879680633543
11.682179980807836
11.636605930328368
11.601624774932862
11.552490997314454
11.529081132676868
11.482795238494871
11.400282382965088
11.311894310845268
11.228520817226832
11.144998836517336
11.03070878982544
10.8998628616333
10.79978487226698
10.752727603912351
10.728160762786866
10.723888206481934
10.710773679945204
10.69665060043335
10.697985744476318
10.69104290008545
10.69356483883328
10.703860569000245
10.715075969696043
10.710536289215089
10.715520964728462
10.70225830078125
10.68970775604248
10.68543519973755
10.676949607001411
10.660066986083985
10.664873790740966
10.657396697998047
10.641938315497503
10.607461643218992
10.530823230743408
10.412794589996338
10.31348811255561
10.23655300140381
10.165789318084716
10.117723751068116
10.09303739335802
10.048829364776612
9.981536960601806
9.898697005377876
9.856565380096436
9.837872982025146
9.746814823150634
9.587158838907875
9.38391704559326
9.190585136413574
9.01407642364502
8.836499638027615
8.689631462097168
8.575074481964112
8.485084342956544
8.432686593797472
8.37666883468628
8.325131511688232
8.274395179748534
8.195887660980224
8.125598589579264
8.05783166885376
7.980659103393554
7.92384057574802
7.861829710006714
7.807354974746704
7.757152509689331
7.676775550842285
7.626247035132514
7.567559242248535
7.543793249130249
7.542725372314453
7.585301982031928
7.672503137588501
7.850347280502319
8.124856853485108
8.479565726386177
9.118486309051514
11.136988067626952
13.361520131429035
14.919775485992432
16.66269941329956
18.245670509338375
19.678331587049698
22.01110076904297
24.913748359680177
27.77180118560791
29.816086451212566
32.048599815368654
